vector_store_file_id,file_id,filename,status,size,size_bytes,created_at,created_timestamp
file-9Wka1p3bnpNPknGA5zPZuc,file-9Wka1p3bnpNPknGA5zPZuc,article_4405630360217.txt,completed,21.06 KB,21561,2025-10-22 09:14:38,1761088478
file-MvQSAW1oix5PLNgQHgH2iX,file-MvQSAW1oix5PLNgQHgH2iX,article_360018425871.txt,completed,20.75 KB,21243,2025-10-21 16:45:42,1761029142
file-QHPMebENjUAbsqZ8WkUVHX,file-QHPMebENjUAbsqZ8WkUVHX,article_38619848029593.txt,completed,18.43 KB,18872,2025-10-21 15:20:00,1761024000
file-7w1tukAYbzFn2amwS8kjU4,file-7w1tukAYbzFn2amwS8kjU4,article_49881600032793.txt,completed,9.42 KB,9642,2025-10-21 12:24:24,1761013464
file-AbLwXcr4ZzQ9YGNTivSosJ,file-AbLwXcr4ZzQ9YGNTivSosJ,article_360048907372.txt,completed,1.56 KB,1596,2025-10-21 00:58:09,1760972289
file-VT4s4SkXcqy7qT88tVtmgn,file-VT4s4SkXcqy7qT88tVtmgn,article_360049385411.txt,completed,1.72 KB,1763,2025-10-21 00:58:05,1760972285
file-5PHTBJNZ2kt1AfMnWSxvvN,file-5PHTBJNZ2kt1AfMnWSxvvN,article_360048907332.txt,completed,2.43 KB,2490,2025-10-21 00:58:02,1760972282
file-WBF2CMAK9u3mw76Jv9CGU6,file-WBF2CMAK9u3mw76Jv9CGU6,article_360048907312.txt,completed,1.50 KB,1537,2025-10-21 00:57:59,1760972279
file-AVSVsP4HrknmPXzasyM17Y,file-AVSVsP4HrknmPXzasyM17Y,article_360048907272.txt,completed,1.07 KB,1097,2025-10-21 00:57:56,1760972276
file-TDpv4KWu7YJrwpb7THEK44,file-TDpv4KWu7YJrwpb7THEK44,article_360048907172.txt,completed,1.25 KB,1282,2025-10-21 00:57:53,1760972273
file-7FrDX6cfy24XJMzC56CH8Q,file-7FrDX6cfy24XJMzC56CH8Q,article_360049385211.txt,completed,1.63 KB,1671,2025-10-21 00:57:50,1760972270
file-W1nRLAz1iLUBpCV36r6YjY,file-W1nRLAz1iLUBpCV36r6YjY,article_360048906952.txt,completed,1.12 KB,1145,2025-10-21 00:57:46,1760972266
file-UEvLxEwxNuR5pEKV3FB7xy,file-UEvLxEwxNuR5pEKV3FB7xy,article_360048906852.txt,completed,2.56 KB,2624,2025-10-21 00:57:43,1760972263
file-7Wgf8bWRu5x3LX5hHyHeiZ,file-7Wgf8bWRu5x3LX5hHyHeiZ,article_360049384851.txt,completed,2.48 KB,2537,2025-10-21 00:57:40,1760972260
file-FcTG1bSMVnpRJV8AzpHg2W,file-FcTG1bSMVnpRJV8AzpHg2W,article_360049384711.txt,completed,2.85 KB,2920,2025-10-21 00:57:36,1760972256
file-Ph6qpWnN2QZyY2ksdXZDM6,file-Ph6qpWnN2QZyY2ksdXZDM6,article_360049384631.txt,completed,1.12 KB,1145,2025-10-21 00:57:33,1760972253
file-EMNnxBaSD3x6D9hxgJod1n,file-EMNnxBaSD3x6D9hxgJod1n,article_360048906492.txt,completed,1.32 KB,1350,2025-10-21 00:57:30,1760972250
file-7gDPiKdEKXwAjrmJYEXNxa,file-7gDPiKdEKXwAjrmJYEXNxa,article_360049384611.txt,completed,1.19 KB,1217,2025-10-21 00:57:27,1760972247
file-77ktaH9TV82vMKE75cEHwJ,file-77ktaH9TV82vMKE75cEHwJ,article_360049384571.txt,completed,1.46 KB,1498,2025-10-21 00:57:24,1760972244
file-KrvTpLpeTiHDUYiJ5tqTJU,file-KrvTpLpeTiHDUYiJ5tqTJU,article_360049586771.txt,completed,1.85 KB,1893,2025-10-21 00:57:21,1760972241
file-WRteoM2RvgpAmyJAxiLh38,file-WRteoM2RvgpAmyJAxiLh38,article_360052002652.txt,completed,5.78 KB,5914,2025-10-21 00:57:18,1760972238
file-5W1REpRJj4SVDfrK2sHPQk,file-5W1REpRJj4SVDfrK2sHPQk,article_360052525371.txt,completed,1.78 KB,1824,2025-10-21 00:57:15,1760972235
file-W25HnCEEjz6TSiR1sGZsD2,file-W25HnCEEjz6TSiR1sGZsD2,article_360052577551.txt,completed,1.76 KB,1804,2025-10-21 00:57:12,1760972232
file-74Tox2AXKonWsYrNjNVaEv,file-74Tox2AXKonWsYrNjNVaEv,article_360052350592.txt,completed,1.93 KB,1979,2025-10-21 00:57:09,1760972229
file-DPBe4bDV4M3fkwdELcTwBb,file-DPBe4bDV4M3fkwdELcTwBb,article_360053228852.txt,completed,7.83 KB,8020,2025-10-21 00:57:06,1760972226
file-DFh4KpNDtumTjGKLrNtPMX,file-DFh4KpNDtumTjGKLrNtPMX,article_360054004212.txt,completed,1.92 KB,1966,2025-10-21 00:57:02,1760972222
file-XnWk7P5JvxF87GXsN3MGsv,file-XnWk7P5JvxF87GXsN3MGsv,article_360054634551.txt,completed,2.25 KB,2307,2025-10-21 00:56:59,1760972219
file-JbxC7xwHUBX56svaHb1FzJ,file-JbxC7xwHUBX56svaHb1FzJ,article_360055036491.txt,completed,6.18 KB,6332,2025-10-21 00:56:55,1760972215
file-Wkzzngv1oVVV8vxrJzP3on,file-Wkzzngv1oVVV8vxrJzP3on,article_360055421691.txt,completed,2.54 KB,2601,2025-10-21 00:56:52,1760972212
file-1M55A34VFZfVYFyMLYqhac,file-1M55A34VFZfVYFyMLYqhac,article_360056123672.txt,completed,12.03 KB,12318,2025-10-21 00:56:49,1760972209
file-FzKEoPSnqJZZQC5AFEQ3mM,file-FzKEoPSnqJZZQC5AFEQ3mM,article_360057592872.txt,completed,15.56 KB,15934,2025-10-21 00:56:46,1760972206
file-T7XWsAUWZDbnhPUzuTu3C7,file-T7XWsAUWZDbnhPUzuTu3C7,article_360058406931.txt,completed,2.54 KB,2598,2025-10-21 00:56:42,1760972202
file-Qt8rLXG1XApu112AGxi6BG,file-Qt8rLXG1XApu112AGxi6BG,article_360061267911.txt,completed,17.16 KB,17572,2025-10-21 00:56:39,1760972199
file-D3h7kNHRxP7vApBdtnX673,file-D3h7kNHRxP7vApBdtnX673,article_4405056008973.txt,completed,10.93 KB,11193,2025-10-21 00:56:36,1760972196
file-CEeMCGGU3VJfF65fJKSFVG,file-CEeMCGGU3VJfF65fJKSFVG,article_4406209165337.txt,completed,17.77 KB,18193,2025-10-21 00:56:33,1760972193
file-S2dKkyV6iqWPb79i4KYhHq,file-S2dKkyV6iqWPb79i4KYhHq,article_4406764890777.txt,completed,2.40 KB,2460,2025-10-21 00:56:30,1760972190
file-NSVmbiesjCqPJpGxLsUrmR,file-NSVmbiesjCqPJpGxLsUrmR,article_4407874090265.txt,completed,2.28 KB,2331,2025-10-21 00:56:27,1760972187
file-SEvECiojsu6CqjQU15mWfM,file-SEvECiojsu6CqjQU15mWfM,article_4409188911769.txt,completed,12.80 KB,13109,2025-10-21 00:56:24,1760972184
file-4JmV6jG4orZxPvgCShV9nz,file-4JmV6jG4orZxPvgCShV9nz,article_4410872247577.txt,completed,5.22 KB,5344,2025-10-21 00:56:19,1760972179
file-FUUXkm7DGhP2Y1wuJu5uYs,file-FUUXkm7DGhP2Y1wuJu5uYs,article_4411026068761.txt,completed,8.34 KB,8537,2025-10-21 00:56:16,1760972176
file-J6LwS6XrFMdZHA2qTKqFcx,file-J6LwS6XrFMdZHA2qTKqFcx,article_4411462274713.txt,completed,10.42 KB,10666,2025-10-21 00:56:11,1760972171
file-D4NBqGv9aPH4FiHNHoYuWG,file-D4NBqGv9aPH4FiHNHoYuWG,article_4414391356057.txt,completed,10.75 KB,11008,2025-10-21 00:56:08,1760972168
file-Vh1YFLoY1YbjopetF3ANc2,file-Vh1YFLoY1YbjopetF3ANc2,article_4414606966809.txt,completed,4.61 KB,4723,2025-10-21 00:56:05,1760972165
file-DpCFPzHnLYXAU5zEBoTfzW,file-DpCFPzHnLYXAU5zEBoTfzW,article_4416722172441.txt,completed,3.46 KB,3538,2025-10-21 00:56:02,1760972162
file-STarsrWN2gHGDMTUFVcMLQ,file-STarsrWN2gHGDMTUFVcMLQ,article_4418141389849.txt,completed,6.46 KB,6610,2025-10-21 00:55:59,1760972159
file-4ofBLqxvVmRB8ekgZxk1jh,file-4ofBLqxvVmRB8ekgZxk1jh,article_4436874920217.txt,completed,13.71 KB,14044,2025-10-21 00:55:56,1760972156
file-Q72B6uNQR1t2bSpKsLeyzn,file-Q72B6uNQR1t2bSpKsLeyzn,article_4640491765273.txt,completed,5.47 KB,5601,2025-10-21 00:55:52,1760972152
file-UJPvHZrkCEADoWxMmiATLt,file-UJPvHZrkCEADoWxMmiATLt,article_5414716687513.txt,completed,13.15 KB,13463,2025-10-21 00:55:48,1760972148
file-UaPqAkWdeshXnRh6cmcr5S,file-UaPqAkWdeshXnRh6cmcr5S,article_5901193637401.txt,completed,8.78 KB,8995,2025-10-21 00:55:45,1760972145
file-Pe51AWzJkY12bWPwh8u18m,file-Pe51AWzJkY12bWPwh8u18m,article_6458856935705.txt,completed,5.79 KB,5933,2025-10-21 00:55:42,1760972142
file-1jFUUkjMuSm2fr9JA8gwdV,file-1jFUUkjMuSm2fr9JA8gwdV,article_6823918216217.txt,completed,9.99 KB,10233,2025-10-21 00:55:38,1760972138
file-XFs65sX18P8EJbBtE2tDEQ,file-XFs65sX18P8EJbBtE2tDEQ,article_7074153082905.txt,completed,7.78 KB,7969,2025-10-21 00:55:35,1760972135
file-X2n9efc8SxcDCM4yKJXd8R,file-X2n9efc8SxcDCM4yKJXd8R,article_8187614528665.txt,completed,6.93 KB,7099,2025-10-21 00:55:32,1760972132
file-GL4QxGgk5UaFZtsdANEWwE,file-GL4QxGgk5UaFZtsdANEWwE,article_8463249536281.txt,completed,2.08 KB,2125,2025-10-21 00:55:29,1760972129
file-Kr6eyxDWPKxdoReuoFpetv,file-Kr6eyxDWPKxdoReuoFpetv,article_9350551427481.txt,completed,10.56 KB,10812,2025-10-21 00:55:26,1760972126
file-KYtQfQnGiDychaZxi1oadQ,file-KYtQfQnGiDychaZxi1oadQ,article_11244239402137.txt,completed,13.04 KB,13358,2025-10-21 00:55:22,1760972122
file-TwGH4Kr88NsjHq7L5AjgKx,file-TwGH4Kr88NsjHq7L5AjgKx,article_9341173137689.txt,completed,2.10 KB,2150,2025-10-21 00:55:18,1760972118
file-TBNHJXHSKK8AsQsQxXCxKs,file-TBNHJXHSKK8AsQsQxXCxKs,article_11378329747865.txt,completed,21.23 KB,21737,2025-10-21 00:55:15,1760972115
file-4Qua9AkQvJt3ewuHYUA56V,file-4Qua9AkQvJt3ewuHYUA56V,article_11472810086809.txt,completed,1.59 KB,1624,2025-10-21 00:55:11,1760972111
file-RR94jdXw2Zi51eNiXG13Pa,file-RR94jdXw2Zi51eNiXG13Pa,article_9700895111577.txt,completed,7.09 KB,7256,2025-10-21 00:55:08,1760972108
file-9DyjrV6PpEPm4H9vXYzGBE,file-9DyjrV6PpEPm4H9vXYzGBE,article_13547488023449.txt,completed,11.25 KB,11523,2025-10-21 00:55:05,1760972105
file-PfCtmTwTLk38J7QDuZ7skn,file-PfCtmTwTLk38J7QDuZ7skn,article_13562396404761.txt,completed,5.26 KB,5391,2025-10-21 00:55:01,1760972101
file-DJca5M7SKV1ET5B2vVLQPL,file-DJca5M7SKV1ET5B2vVLQPL,article_13557009404697.txt,completed,1.72 KB,1759,2025-10-21 00:54:58,1760972098
file-QjZxMNP6gf9EvNQGSrU7gK,file-QjZxMNP6gf9EvNQGSrU7gK,article_15088676887961.txt,completed,13.80 KB,14134,2025-10-21 00:54:55,1760972095
file-9B6zkYduq4TXNDZmfbd2ef,file-9B6zkYduq4TXNDZmfbd2ef,article_16265137886873.txt,completed,6.04 KB,6181,2025-10-21 00:54:51,1760972091
file-GbjTqiK2ZfnTLuvENvUE1h,file-GbjTqiK2ZfnTLuvENvUE1h,article_16300003934489.txt,completed,5.00 KB,5115,2025-10-21 00:54:46,1760972086
file-9GfjqhksdorBQHTUxmPD6t,file-9GfjqhksdorBQHTUxmPD6t,article_15135492309401.txt,completed,7.58 KB,7765,2025-10-21 00:54:41,1760972081
file-EmypBffGyrhToVkgPV8RPZ,file-EmypBffGyrhToVkgPV8RPZ,article_16063007063961.txt,completed,1.57 KB,1611,2025-10-21 00:54:38,1760972078
file-M7532WnbgxsfN8hfvXVRdG,file-M7532WnbgxsfN8hfvXVRdG,article_16699761870617.txt,completed,1.73 KB,1774,2025-10-21 00:54:35,1760972075
file-51Ms2h9hteRF11Rn8jmhSx,file-51Ms2h9hteRF11Rn8jmhSx,article_16727654940697.txt,completed,4.52 KB,4626,2025-10-21 00:54:32,1760972072
file-SFK2KjaQYzgQLvGimFqubP,file-SFK2KjaQYzgQLvGimFqubP,article_16752493209881.txt,completed,4.70 KB,4814,2025-10-21 00:54:30,1760972070
file-Nsj6gRrMAUetmvCZxJG3G3,file-Nsj6gRrMAUetmvCZxJG3G3,article_18087147858201.txt,completed,2.86 KB,2930,2025-10-21 00:54:26,1760972066
file-UaWdqQAQiDgtJMubK3kA3Y,file-UaWdqQAQiDgtJMubK3kA3Y,article_19044199954201.txt,completed,2.74 KB,2808,2025-10-21 00:54:21,1760972061
file-DCeW4Rx8bXWypFzdJwaE93,file-DCeW4Rx8bXWypFzdJwaE93,article_19149242656025.txt,completed,1.72 KB,1758,2025-10-21 00:54:18,1760972058
file-8YwELeGw21Ts4GkZiwFYg5,file-8YwELeGw21Ts4GkZiwFYg5,article_19477992167321.txt,completed,4.95 KB,5065,2025-10-21 00:54:15,1760972055
file-QphWmE6vti5KDSJrhBonoG,file-QphWmE6vti5KDSJrhBonoG,article_19819432268569.txt,completed,1.73 KB,1771,2025-10-21 00:54:11,1760972051
file-VuVGpbZBL57uotkydYccMq,file-VuVGpbZBL57uotkydYccMq,article_20275612632985.txt,completed,4.82 KB,4935,2025-10-21 00:54:09,1760972049
file-5TrdnRFU1aE118sAkY1i15,file-5TrdnRFU1aE118sAkY1i15,article_20314439485849.txt,completed,1.74 KB,1784,2025-10-21 00:54:06,1760972046
file-KAKF9jRje3BeZyFj2SReWe,file-KAKF9jRje3BeZyFj2SReWe,article_20409276935833.txt,completed,3.40 KB,3479,2025-10-21 00:54:03,1760972043
file-Hwe17NWYz33TjbSD6v7hrt,file-Hwe17NWYz33TjbSD6v7hrt,article_21299452574233.txt,completed,6.22 KB,6370,2025-10-21 00:54:00,1760972040
file-PhE3D7aE9EB5NmeFUUbGhF,file-PhE3D7aE9EB5NmeFUUbGhF,article_21787945365657.txt,completed,1.57 KB,1604,2025-10-21 00:53:57,1760972037
file-RDRfCS5wAtFGp6SyR2koKT,file-RDRfCS5wAtFGp6SyR2koKT,article_21900051116185.txt,completed,4.55 KB,4656,2025-10-21 00:53:54,1760972034
file-35TSj9wfWPHR1P5D4r9Ct4,file-35TSj9wfWPHR1P5D4r9Ct4,article_22471585080345.txt,completed,6.58 KB,6736,2025-10-21 00:53:51,1760972031
file-4mmmWa5cUD9kApVZJwWM38,file-4mmmWa5cUD9kApVZJwWM38,article_21946868353817.txt,completed,12.01 KB,12299,2025-10-21 00:53:48,1760972028
file-9xTGUJgHFtAwUT7HvK2fbe,file-9xTGUJgHFtAwUT7HvK2fbe,article_22577302775833.txt,completed,3.62 KB,3710,2025-10-21 00:53:45,1760972025
file-A763aebHpoc8b7CK4L7tzi,file-A763aebHpoc8b7CK4L7tzi,article_23630162004377.txt,completed,5.36 KB,5489,2025-10-21 00:53:42,1760972022
file-GkrUj4WxpFx58AhkjjFFzp,file-GkrUj4WxpFx58AhkjjFFzp,article_24168500256153.txt,completed,7.00 KB,7173,2025-10-21 00:53:39,1760972019
file-2SptDJhmpxoSi9okn57e8J,file-2SptDJhmpxoSi9okn57e8J,article_24880231581721.txt,completed,8.76 KB,8973,2025-10-21 00:53:36,1760972016
file-M1UJcY9uNhGRCWhbaEFYGs,file-M1UJcY9uNhGRCWhbaEFYGs,article_26135343450905.txt,completed,6.96 KB,7125,2025-10-21 00:53:33,1760972013
file-9St29dm4ru9zQthacnhwaw,file-9St29dm4ru9zQthacnhwaw,article_26567567694617.txt,completed,2.14 KB,2195,2025-10-21 00:53:30,1760972010
file-2i6M8Pz9EQwtxAdopMDdLZ,file-2i6M8Pz9EQwtxAdopMDdLZ,article_26706256614681.txt,completed,5.06 KB,5180,2025-10-21 00:53:27,1760972007
file-8Gh8BHv11iCystTcTT67w9,file-8Gh8BHv11iCystTcTT67w9,article_27461786865817.txt,completed,3.85 KB,3945,2025-10-21 00:53:24,1760972004
file-7THx4yXtKYhKRVmyQiJcwy,file-7THx4yXtKYhKRVmyQiJcwy,article_28927700287641.txt,completed,6.51 KB,6667,2025-10-21 00:53:21,1760972001
file-JxnybGd21jhn44nWth2dNp,file-JxnybGd21jhn44nWth2dNp,article_30027523151897.txt,completed,8.35 KB,8551,2025-10-21 00:53:17,1760971997
file-DjorSBzLw79D2K3Kq2KXyV,file-DjorSBzLw79D2K3Kq2KXyV,article_30087194319385.txt,completed,3.76 KB,3852,2025-10-21 00:53:14,1760971994
file-XhTA9eve7QGV3XoYLyvBv1,file-XhTA9eve7QGV3XoYLyvBv1,article_31271828987801.txt,completed,1.95 KB,1994,2025-10-21 00:53:11,1760971991
file-F3j4vaJAosA9MffHCcLwwU,file-F3j4vaJAosA9MffHCcLwwU,article_31626382839577.txt,completed,12.42 KB,12713,2025-10-21 00:53:07,1760971987
file-ExVNfoEYp16oDdEujmG5Uj,file-ExVNfoEYp16oDdEujmG5Uj,article_360022382431.txt,completed,1.05 KB,1080,2025-10-21 00:53:01,1760971981
file-GvbRejEEozzwpmoUH1MVcf,file-GvbRejEEozzwpmoUH1MVcf,article_33013925847449.txt,completed,10.75 KB,11003,2025-10-21 00:52:58,1760971978
file-Mw5GqR7xkicgvpogDKcgxA,file-Mw5GqR7xkicgvpogDKcgxA,article_360023764132.txt,completed,1.55 KB,1585,2025-10-21 00:52:55,1760971975
file-H2q2VCQjFcT1B8kp3KEqwz,file-H2q2VCQjFcT1B8kp3KEqwz,article_33838439081625.txt,completed,9.21 KB,9436,2025-10-21 00:52:52,1760971972
file-NTJM6av1DNdhvrM2eNTDUg,file-NTJM6av1DNdhvrM2eNTDUg,article_360024013891.txt,completed,2.91 KB,2983,2025-10-21 00:52:49,1760971969
file-7QPSgJRfHqM2kwEUBvu4Rw,file-7QPSgJRfHqM2kwEUBvu4Rw,article_34834065943065.txt,completed,1.69 KB,1733,2025-10-21 00:52:46,1760971966
file-CXWwEXzb5vKiGc7Zzt4Fq5,file-CXWwEXzb5vKiGc7Zzt4Fq5,article_360024013431.txt,completed,750 B,750,2025-10-21 00:52:41,1760971961
file-FZroaMyeGYSjatvZJAuKR1,file-FZroaMyeGYSjatvZJAuKR1,article_34961149147289.txt,completed,8.00 KB,8192,2025-10-21 00:52:38,1760971958
file-D8WnxuxAfNTJsqEHrnz1xv,file-D8WnxuxAfNTJsqEHrnz1xv,article_36084555428633.txt,completed,7.49 KB,7667,2025-10-21 00:52:35,1760971955
file-3PwmkdAYVk9tmb1L4BRHcN,file-3PwmkdAYVk9tmb1L4BRHcN,article_36851065290905.txt,completed,9.11 KB,9327,2025-10-21 00:52:31,1760971951
file-T1quDkcZyraK1pfSnQUxXE,file-T1quDkcZyraK1pfSnQUxXE,article_37202804495641.txt,completed,5.18 KB,5300,2025-10-21 00:52:27,1760971947
file-Aty6PKbo6qXuFAnmZ9NKtK,file-Aty6PKbo6qXuFAnmZ9NKtK,article_37470290723481.txt,completed,5.14 KB,5263,2025-10-21 00:52:23,1760971943
file-94ggPX4HrP8ZTBikFiBukK,file-94ggPX4HrP8ZTBikFiBukK,article_37911232844953.txt,completed,6.37 KB,6524,2025-10-21 00:52:20,1760971940
file-HGDMVDJYnuLvU5vSdvMvYy,file-HGDMVDJYnuLvU5vSdvMvYy,article_38974992486681.txt,completed,2.55 KB,2608,2025-10-21 00:52:16,1760971936
file-PsMVGdrEWwgCoG4cGX5VQt,file-PsMVGdrEWwgCoG4cGX5VQt,article_360024525092.txt,completed,1.23 KB,1258,2025-10-21 00:52:13,1760971933
file-PE89LiARoY1T8rDrSkTAgk,file-PE89LiARoY1T8rDrSkTAgk,article_39163252825113.txt,completed,9.59 KB,9822,2025-10-21 00:52:09,1760971929
file-D1MaTp6Wo9f7Tm95P1HACf,file-D1MaTp6Wo9f7Tm95P1HACf,article_18594893218457.txt,completed,6.24 KB,6390,2025-10-21 00:52:06,1760971926
file-Vz3Mfq7DLKMwU5dQSG1NPf,file-Vz3Mfq7DLKMwU5dQSG1NPf,article_40433263289881.txt,completed,1.83 KB,1872,2025-10-21 00:52:03,1760971923
file-QJEBUCpM5gJbg2SbWqJAZR,file-QJEBUCpM5gJbg2SbWqJAZR,article_4414907780505.txt,completed,13.68 KB,14010,2025-10-21 00:52:00,1760971920
file-U7o5JJnjjyk5V7DjAJQ2wg,file-U7o5JJnjjyk5V7DjAJQ2wg,article_40520011876761.txt,completed,6.42 KB,6571,2025-10-21 00:51:57,1760971917
file-AYeURu3h8L1nNufGjEiykg,file-AYeURu3h8L1nNufGjEiykg,article_48204470654105.txt,completed,2.06 KB,2111,2025-10-21 00:51:54,1760971914
file-DpWQWhdtu1TqRBoF5qexMx,file-DpWQWhdtu1TqRBoF5qexMx,article_8454213229849.txt,completed,6.72 KB,6877,2025-10-21 00:51:52,1760971912
file-64Pc8BnprfAQhxKhuaNfC3,file-64Pc8BnprfAQhxKhuaNfC3,article_29445783818137.txt,completed,7.50 KB,7675,2025-10-21 00:51:48,1760971908
file-QNYKf2YyuTyxR5aDYM89H5,file-QNYKf2YyuTyxR5aDYM89H5,article_41987156611609.txt,completed,6.17 KB,6318,2025-10-21 00:51:45,1760971905
file-ENkT7tih1yGS2ssjHoaRGx,file-ENkT7tih1yGS2ssjHoaRGx,article_360044149492.txt,completed,6.12 KB,6262,2025-10-21 00:51:42,1760971902
file-9fDkx1P1msuYz95Qy18E3T,file-9fDkx1P1msuYz95Qy18E3T,article_29311353699225.txt,completed,1.98 KB,2032,2025-10-21 00:51:38,1760971898
file-VZyr9fCtY8ZM4naxvxXtiW,file-VZyr9fCtY8ZM4naxvxXtiW,article_43800946616089.txt,completed,5.64 KB,5779,2025-10-21 00:51:34,1760971894
file-AtiNy8bDnYEkkZmqU4NEPN,file-AtiNy8bDnYEkkZmqU4NEPN,article_44447053140249.txt,completed,6.21 KB,6359,2025-10-21 00:51:30,1760971890
file-8bEQRTV6qP2yAigf3CxL4k,file-8bEQRTV6qP2yAigf3CxL4k,article_46661663689497.txt,completed,1.37 KB,1407,2025-10-21 00:51:24,1760971884
file-JhMm8ZCtHCRN6sHdBDfnCs,file-JhMm8ZCtHCRN6sHdBDfnCs,article_360024804132.txt,completed,5.84 KB,5980,2025-10-21 00:51:20,1760971880
file-CzE26hXxBXmRVpg8PsMfEU,file-CzE26hXxBXmRVpg8PsMfEU,article_360046670391.txt,completed,10.75 KB,11011,2025-10-21 00:51:17,1760971877
file-GUywrN1Npzzyr8fsbYtYoN,file-GUywrN1Npzzyr8fsbYtYoN,article_4407811149721.txt,completed,1.40 KB,1436,2025-10-21 00:51:14,1760971874
file-MsUW99tyPjjCCvWSJAyhxg,file-MsUW99tyPjjCCvWSJAyhxg,article_6845184733209.txt,completed,1.31 KB,1341,2025-10-21 00:51:10,1760971870
file-6ytA4Rfto3oEBxMwh5bFkd,file-6ytA4Rfto3oEBxMwh5bFkd,article_19237232893977.txt,completed,1.56 KB,1601,2025-10-21 00:51:06,1760971866
file-3rNKBbcxq2PriWj2No4G9b,file-3rNKBbcxq2PriWj2No4G9b,article_22129007295385.txt,completed,4.31 KB,4416,2025-10-21 00:51:00,1760971860
file-K5S3vDEU4RgX4se7WVXn3y,file-K5S3vDEU4RgX4se7WVXn3y,article_28691271516185.txt,completed,2.25 KB,2299,2025-10-21 00:50:57,1760971857
file-SPziz47jyZoLsPg9NkXzES,file-SPziz47jyZoLsPg9NkXzES,article_44449751858841.txt,completed,10.14 KB,10385,2025-10-21 00:50:54,1760971854
file-KTU2Mk6WKx5ifNms17h3hQ,file-KTU2Mk6WKx5ifNms17h3hQ,article_360042596652.txt,completed,11.22 KB,11487,2025-10-21 00:50:51,1760971851
file-4rosPbemkjS38LdQXfnGnF,file-4rosPbemkjS38LdQXfnGnF,article_4405528425613.txt,completed,1.67 KB,1713,2025-10-21 00:50:48,1760971848
file-4P9o7FgsMmctNQAJjmN9ZF,file-4P9o7FgsMmctNQAJjmN9ZF,article_10125178158105.txt,completed,1.67 KB,1705,2025-10-21 00:50:44,1760971844
file-4C3ZFR7NApUyBjYusRjqFj,file-4C3ZFR7NApUyBjYusRjqFj,article_27969845667737.txt,completed,2.23 KB,2287,2025-10-21 00:50:41,1760971841
file-5ypqLMVEr8TZ5VEPkbFnmc,file-5ypqLMVEr8TZ5VEPkbFnmc,article_28690986498073.txt,completed,3.25 KB,3324,2025-10-21 00:50:38,1760971838
file-NwxMeasFyGzy5ppHQtoV1i,file-NwxMeasFyGzy5ppHQtoV1i,article_44364152952089.txt,completed,4.58 KB,4695,2025-10-21 00:50:35,1760971835
file-8DSsZgjJ7J6FYXt4viszLX,file-8DSsZgjJ7J6FYXt4viszLX,article_46656346995993.txt,completed,8.05 KB,8239,2025-10-21 00:50:31,1760971831
file-FhakNEutHAaT7hFqziTPMq,file-FhakNEutHAaT7hFqziTPMq,article_360040415151.txt,completed,1.96 KB,2007,2025-10-21 00:50:28,1760971828
file-RjBHzmRVXLKWBxjpT6csZT,file-RjBHzmRVXLKWBxjpT6csZT,article_360061156612.txt,completed,2.65 KB,2715,2025-10-21 00:50:26,1760971826
file-6PZawGVLwbtxiFySEgHAzs,file-6PZawGVLwbtxiFySEgHAzs,article_4407252787225.txt,completed,6.42 KB,6577,2025-10-21 00:50:23,1760971823
file-AscuFEwuYnKf96Hy6b1UUx,file-AscuFEwuYnKf96Hy6b1UUx,article_15859105268505.txt,completed,1.57 KB,1607,2025-10-21 00:50:20,1760971820
file-1T5bi69UPkyNVCM2ASa181,file-1T5bi69UPkyNVCM2ASa181,article_25589741317273.txt,completed,2.46 KB,2518,2025-10-21 00:50:17,1760971817
file-Ga9K6Guef7LCRPUZq3xnWf,file-Ga9K6Guef7LCRPUZq3xnWf,article_28663574169497.txt,completed,2.68 KB,2745,2025-10-21 00:50:14,1760971814
file-KLJNFkAu5h5uQ6Z1ZYh9s2,file-KLJNFkAu5h5uQ6Z1ZYh9s2,article_44776628992281.txt,completed,1.90 KB,1944,2025-10-21 00:50:11,1760971811
file-JkPUJYGAHCRwHb22dw58ni,file-JkPUJYGAHCRwHb22dw58ni,article_50525644879769.txt,completed,8.72 KB,8926,2025-10-21 00:50:06,1760971806
file-KHb4KSiEaxgdny8D7BPgmo,file-KHb4KSiEaxgdny8D7BPgmo,article_360048317172.txt,completed,1.91 KB,1953,2025-10-21 00:50:03,1760971803
file-FHEp8iZfJmdhatrxzTEaDA,file-FHEp8iZfJmdhatrxzTEaDA,article_360060714072.txt,completed,2.37 KB,2426,2025-10-21 00:49:54,1760971794
file-KDxx55YJqb3BemDPSWYYsF,file-KDxx55YJqb3BemDPSWYYsF,article_4406228264717.txt,completed,3.48 KB,3561,2025-10-21 00:49:52,1760971792
file-Rs2ErzC5B4TiDStZbdbd3n,file-Rs2ErzC5B4TiDStZbdbd3n,article_4437455266713.txt,completed,1.24 KB,1268,2025-10-21 00:49:49,1760971789
file-7yfGUS21VAgmXqKKY41FSZ,file-7yfGUS21VAgmXqKKY41FSZ,article_18338967413017.txt,completed,13.92 KB,14250,2025-10-21 00:49:46,1760971786
file-LPZeG5LkraE2EChzaDjBTh,file-LPZeG5LkraE2EChzaDjBTh,article_20414328164505.txt,completed,2.06 KB,2114,2025-10-21 00:49:42,1760971782
